"Data Source","World Development Indicators",

"Last Updated Date","2016-11-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Nigeria","NGA","PPG, bilateral concessional (NFL, current US$)","DT.NFL.BLTC.CD","","","","","","","","","","","24666000","42744000","37090000","15463000","31516000","42875000","10824000","2962000","3767000","29863000","34995000","-14463000","-21503000","46365000","-17390000","-18118000","-11324000","-94000","2753000","90931000","94502000","7685000","0","-145800000","0","0","0","-70270000","-319260000","0","0","-8743000","-25783000","-89149000","-41333000","-1814257000","-2759451000","69888000","-21713000","-49308000","-28651000","285819000","196567000","275164000","353024000","","",
"Nigeria","NGA","Net financial flows, bilateral (NFL, current US$)","DT.NFL.BLAT.CD","","","","","","","","","","","19862000","43333000","34539000","22112000","28644000","33894000","7132000","-6832000","-5475000","26346000","28864000","31920000","52142000","540498000","82603000","-352197000","157525000","105482000","14677000","67557000","-427667000","-166397000","-16592000","-145800000","0","0","0","-114986000","-329260000","-9371000","-509997000","-1206429000","-201914000","-591962000","-615096000","-3258259000","-4262064000","110777000","-21713000","-83224000","-39734000","274736000","185484000","269623000","353024000","","",
"Nigeria","NGA","Average maturity on new external debt commitments, private (years)","DT.MAT.PRVT","","","","","","","","","","","6.5374","8.6684","9.1518","8.6177","8.3999","8.6674","0","0","7.4637","9.2322","8.9493","9.6715","9.3062","8.3592","9.8928","12.068","10.4917","10.2506","9.6622","9.7408","13.1421","12.1513","0","13.5","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","10","0","5","0","","",
"Nigeria","NGA","Average maturity on new external debt commitments, official (years)","DT.MAT.OFFT","","","","","","","","","","","15.3934","26.3612","24.9161","23.7203","27.1131","19.1937","18.6166","19.7","15.3295","15.9157","16.1358","19.5768","14.8193","11.1381","14.8364","14.8767","19.4833","15.7984","18.961","21.2752","22.4408","22.2994","23.079","27.6021","21.0384","0","0","0","0","0","32.918","34.9457","17.0877","35.6154","34.623","37.6063","28.6439","40.7201","40.1646","40.8903","28.0804","35.5928","29.49","30.5826","25.0476","","",
"Nigeria","NGA","Average maturity on new external debt commitments (years)","DT.MAT.DPPG","","","","","","","","","","","14.0401","24.8719","22.0248","23.0042","25.9214","17.5293","18.6166","19.7","8.1453","10.034","10.9148","10.7868","10.166","9.4378","11.7453","13.2326","15.7398","13.9376","15.8163","18.7431","19.042","21.7759","23.079","24.502","21.0384","0","0","0","0","0","32.918","34.9457","14.8648","35.6154","34.623","37.6063","28.6439","40.7201","40.1646","40.8903","28.0804","23.2123","29.49","28.1007","25.0476","","",
"Nigeria","NGA","Interest rescheduled, private (current US$)","DT.IXR.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","637624000","20602000","265865000","10969000","0","0","0","0","0","0","4186000","550852000","1528000","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Nigeria","NGA","Interest rescheduled, official (current US$)","DT.IXR.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","569407000","148591000","567693000","49120000","0","0","0","0","0","0","0","7920039000","55550000","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Nigeria","NGA","Interest rescheduled (capitalized) (current US$)","DT.IXR.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1207031000","169193000","833558000","60089000","0","0","0","0","0","0","4186000","8470891000","57078000","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Nigeria","NGA","Interest forgiven (current US$)","DT.IXF.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","777000","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4307000","0","0","0","0","0","0","0","0","","",
"Nigeria","NGA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","180000","0","1448000","1067000","808000","677000","560000","67000","0","0","0","2709000","14819000","9462000","54653000","66467000","28197000","398462000","474011000","156895000","575399000","301792000","136511000","373732000","458733000","506399000","498981000","473744000","549765000","574758000","343000","343000","343000","747000","1659000","0","0","0","0","0","0","0","0","0","0","","",
"Nigeria","NGA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","422000","254000","500000","101000","21000","69000","0","90000","471000","0","69000","522000","918000","448000","1769000","12000000","0","271385000","413918000","63550000","464779000","179939000","1021224000","2064514000","3360731000","4210919000","4467700000","4482846000","5224385000","4837129000","43123000","414854000","1475145000","2607247000","3893347000","3100000","0","0","0","0","0","2000","0","534000","231000","","",
"Nigeria","NGA","Net change in interest arrears (current US$)","DT.IXA.DPPG.CD.CG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-667484000","819733000","-558447000","676004000","1280511000","1381218000","897854000","249363000","-10091000","817560000","-362263000","-5368421000","371731000","1060291000","1132506000","1287012000","-3891906000","-3100000","0","0","0","0","2000","-2000","534000","-303000","","",
"Nigeria","NGA","Interest arrears, long-term DOD (US$)","DT.IXA.DPPG.CD","","","","","","","","","","","602000","254000","1948000","1168000","829000","746000","560000","157000","471000","0","69000","3231000","15737000","9910000","56422000","78467000","28197000","669847000","887929000","220445000","1040178000","481731000","1157735000","2438246000","3819464000","4717318000","4966681000","4956590000","5774150000","5411887000","43466000","415197000","1475488000","2607994000","3895006000","3100000","0","0","0","0","0","2000","0","534000","231000","","",
"Nigeria","NGA","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","","","","","","","","","","","4030000","6035000","3810000","5596000","5007000","4512000","4054000","2410000","3180000","152535000","375226000","476942000","695413000","825679000","978813000","1076195000","310625000","187055000","735025000","887713000","819959000","791734000","1001097000","289802000","736766000","516131000","510128000","166316000","136444000","159103000","156858000","155584000","153060000","94382000","137162000","219724000","167881000","6057000","1005000","6351000","113000","16875000","33750000","97188000","45750000","48750000","",
"Nigeria","NGA","PPG, other private creditors (INT, current US$)","DT.INT.PROP.CD","","","","","","","","","","","2929000","4780000","2472000","3419000","3104000","3128000","2614000","1883000","2894000","4901000","23642000","109622000","141905000","340082000","392655000","662597000","90415000","29565000","250833000","342855000","441938000","370702000","438145000","177000000","610201000","388431000","382428000","38316000","8264000","30919000","28674000","27400000","24876000","3447000","46941000","46408000","24943000","6057000","1005000","558000","113000","0","0","0","0","0","",
"Nigeria","NGA","PNG, commercial banks and other creditors (INT, current US$)","DT.INT.PNGC.CD","","","","","","","","","","","7800000","6900000","5900000","6600000","6700000","5700000","5900000","8300000","18400000","47500000","91200000","128300000","105500000","55200000","110000000","42000000","30000000","29000000","26000000","9650000","3130000","13000000","2500000","2100000","2000000","19200000","18000000","11800000","9000000","13749000","17500000","17500000","10705000","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Nigeria","NGA","PNG, bonds (INT, current US$)","DT.INT.PNGB.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18750000","50188000","99062000","140749000","","",
"Nigeria","NGA","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","","","","","","","","","","","774000","948000","1035000","1956000","1692000","1184000","1277000","370000","286000","147634000","351584000","367320000","553508000","485597000","586158000","413598000","220210000","157490000","484192000","544858000","378021000","421032000","562952000","0","0","0","0","0","0","0","0","0","0","823000","109000","3458000","0","0","0","5793000","0","0","0","0","0","0","",
"Nigeria","NGA","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","","","","","","","","","","","327000","307000","303000","221000","211000","200000","163000","157000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112802000","126565000","127700000","127700000","128000000","128180000","128184000","128184000","128184000","128184000","90112000","90112000","169858000","142938000","0","0","0","0","16875000","33750000","97188000","45750000","48750000","",
"Nigeria","NGA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","","","","","","","","","","","15935000","17154000","21755000","26009000","29993000","35206000","34334000","41356000","44623000","57122000","62927000","63264000","69523000","108993000","149393000","167456000","166484000","391352000","717385000","582091000","1300348000","1249632000","827202000","570096000","336461000","323447000","515022000","365444000","375355000","245314000","515867000","631464000","159891000","314908000","403683000","4717171000","90813000","80432000","83502000","72527000","54459000","56980000","60020000","68385000","80047000","79828000","",
"Nigeria","NGA","PPG, multilateral concessional (INT, current US$)","DT.INT.MLTC.CD","","","","","","","","","","","107000","129000","192000","270000","243000","256000","285000","279000","310000","274000","275000","253000","298000","270000","253000","294000","249000","240000","247000","245000","223000","1622000","638000","767000","1561000","1584000","2625000","3234000","4047000","5683000","5640000","5212000","6079000","6920000","12958000","13995000","15981000","17898000","20186000","21293000","27759000","33446000","36624000","41899000","48365000","","",
"Nigeria","NGA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","","","","","","","","","","","8966000","9680000","13950000","18094000","20863000","24652000","26075000","30286000","34117000","46080000","45698000","44303000","54427000","59687000","75083000","84605000","146110000","212498000","240184000","218843000","262317000","354506000","322354000","314449000","336461000","323447000","322021000","280198000","242346000","243689000","190305000","138989000","142989000","137183000","115539000","97312000","85850000","73866000","62141000","46933000","41135000","42123000","41277000","45107000","51024000","47508000","",
"Nigeria","NGA","PPG, IDA (INT, current US$)","DT.INT.MIDA.CD","","","","","","","","","","","107000","129000","192000","270000","243000","256000","285000","279000","310000","274000","275000","253000","298000","270000","253000","294000","249000","240000","247000","245000","223000","281000","436000","672000","1000000","1517000","2156000","2624000","3294000","4291000","4668000","4630000","4819000","5235000","11074000","11865000","13850000","15330000","17189000","17362000","23430000","29302000","31518000","35405000","41274000","","",
"Nigeria","NGA","PPG, IBRD (INT, current US$)","DT.INT.MIBR.CD","","","","","","","","","","","8859000","9551000","13724000","17784000","20526000","24317000","25672000","29752000","33564000","44976000","44719000","43302000","52560000","57952000","73723000","81751000","142033000","208306000","234880000","212360000","243302000","311635000","265672000","264616000","264714000","265591000","228143000","180519000","153730000","138273000","103206000","78939000","70114000","62392000","48761000","39035000","33230000","25497000","16703000","7916000","1967000","533000","67000","0","0","","",
